63,55,36,30,32,11,14,26,33,69,41,27,58,37,42,9,88,22,83,46,79,7,40,6,78,48,50,57,44,19,29,31,82,77,4,61,53,45,25,23,87,39,15,35,54,70,89,3,72,51,18,65,10,59,8,56,47,20,73,34,49,81,85,76,43,75,68,28,86,12,38,62,60,74,16,17,84,64,80,2,67
84,85,27,17,38,44,30,9,13,60,79,77,58,6,35,81,16,57,34,26,69,14,39,56,28,55,37,40,73,48,74,32,65,45,15,78,12,3,64,72,82,36,51,5,24,76,19,75,86,52,23,43,29,66,10,7,87,88,54,67,11,89,61,63,18,47,41,49,4,71,22,8,1,53,70,68,80,2,42,50,21
39,52,33,26,13,3,7,47,65,9,64,68,86,57,56,18,67,80,69,59,8,37,48,84,73,41,89,42,35,25,77,20,38,31,82,71,4,74,10,14,43,5,81,2,61,70,87,30,51,1,11,58,78,45,17,36,62,63,6,49,29,40,72,79,54,75,12,16,32,46,88,24,76,23,50,28,27,83,19,44,15
36,19,73,23,57,58,33,34,63,76,66,46,87,43,89,84,54,20,78,39,56,59,35,80,60,65,72,88,21,79,24,3,12,53,14,2,62,82,17,50,48,55,47,4,81,28,25,38,32,70,11,8,64,42,10,5,26,41,6,30,44,31,83,52,61,27,51,74,68,67,16,49,22,29,18,1,69,85,15,77,37
56,39,74,29,2,85,41,5,71,84,49,47,66,80,81,24,77,37,60,70,57,64,11,34,20,73,67,45,69,27,14,1,16,54,15,55,25,21,51,3,28,78,72,32,18,36,89,35,19,46,13,61,31,87,40,65,22,33,9,59,79,62,43,30,42,44,86,75,52,63,48,23,58,68,26,38,88,10,82,4,8
78,43,61,8,34,71,27,77,12,28,35,23,63,80,68,48,11,42,6,62,1,40,59,16,25,10,32,53,13,67,83,47,36,29,33,19,2,88,74,9,30,58,46,41,72,82,38,7,49,65,15,21,69,81,79,70,45,24,87,66,89,39,18,17,64,84,60,75,57,4,85,5,26,50,22,31,55,3,51,14,76
61,74,5,78,86,6,72,18,46,55,57,12,27,30,32,20,23,82,76,87,16,44,13,41,50,62,64,38,33,29,36,65,79,54,49,58,17,3,63,88,84,80,48,22,4,7,83,53,28,26,14,60,69,42,81,35,10,31,37,47,56,59,1,21,15,66,2,68,71,8,19,39,77,34,45,89,67,25,75,40,9
67,52,17,33,18,62,34,72,58,79,11,16,44,35,36,39,40,7,5,53,88,12,6,83,37,60,57,46,54,48,78,68,64,21,30,59,29,1,2,63,32,80,24,25,66,69,13,38,56,3,70,14,85,73,74,71,45,77,87,20,15,28,27,9,47,82,55,26,43,86,51,50,65,41,81,61,22,42,31,23,4
50,28,23,82,64,36,55,89,85,61,43,71,26,49,31,88,14,33,86,12,16,74,41,30,79,42,8,78,25,32,83,3,59,1,53,57,52,46,60,15,17,7,39,18,70,80,13,35,6,29,47,44,11,10,40,38,22,76,68,34,65,51,75,77,48,69,9,19,21,87,37,24,27,54,63,66,5,4,45,73,58
4,80,6,42,44,69,58,54,2,18,7,3,55,87,86,53,14,37,82,68,36,20,10,89,73,67,8,41,12,72,61,57,23,43,33,78,39,60,76,27,26,48,19,13,59,62,1,84,34,40,11,30,71,83,24,31,29,79,64,70,81,46,63,35,22,49,5,38,15,25,85,47,66,77,52,51,56,17,75,21,74
72,30,63,76,15,33,5,56,84,18,61,26,42,82,89,9,50,67,40,10,32,53,55,28,1,80,41,86,85,81,7,75,52,2,58,51,27,71,31,68,29,47,22,44,49,79,16,57,70,34,37,24,19,88,13,11,35,23,36,66,17,14,3,73,77,43,12,21,64,65,38,45,62,74,87,83,78,59,54,20,48
57,40,66,41,58,8,34,61,38,21,86,6,25,11,76,70,13,10,2,31,20,28,1,39,65,72,83,9,16,22,12,80,26,60,53,49,44,56,43,30,17,88,59,29,69,27,45,79,74,89,24,84,67,33,51,82,46,42,47,36,62,32,48,7,64,68,35,77,73,19,63,15,5,55,85,50,81,18,71,52,54
68,25,75,4,10,64,67,61,2,34,76,78,59,21,40,19,73,5,30,49,79,23,43,38,58,72,37,1,70,63,31,13,26,53,6,46,69,3,45,86,89,28,77,84,36,20,12,48,42,35,33,29,71,57,47,17,8,7,83,18,54,50,41,22,32,88,51,11,9,55,27,85,74,39,80,81,56,66,14,16,87
16,53,10,23,35,13,81,55,9,29,59,78,41,58,68,83,73,49,11,61,86,48,72,47,82,4,14,43,65,74,70,17,87,36,51,85,6,63,34,50,2,18,46,66,76,52,77,37,32,45,31,54,67,79,71,1,26,19,75,12,88,27,56,38,39,25,15,33,44,84,20,69,64,40,24,42,30,89,21,62,57
83,50,22,78,73,38,71,4,11,64,32,68,10,48,15,84,28,44,72,18,61,13,27,55,20,5,33,40,76,53,79,86,80,35,7,24,37,58,42,41,34,62,46,16,49,70,31,43,82,39,51,56,67,89,26,57,45,85,65,60,63,25,9,8,54,21,30,69,19,66,6,29,3,47,81,52,23,12,59,88,14
55,60,83,43,8,79,63,4,21,87,50,12,36,19,72,85,17,69,88,39,47,11,31,2,41,73,64,48,76,13,23,66,74,68,71,70,58,46,44,51,6,77,84,7,27,35,24,10,33,28,67,80,52,75,9,18,56,65,3,16,78,81,53,20,86,45,42,54,1,38,40,37,30,49,29,5,57,25,82,32,89
4,18,2,85,10,88,72,15,78,76,16,31,65,59,89,35,39,54,87,34,19,43,64,6,21,37,22,5,66,42,26,67,49,69,75,60,73,38,56,33,9,44,13,14,77,61,50,28,46,70,27,53,32,29,45,47,57,36,30,68,74,62,52,17,58,8,83,41,3,40,63,86,84,55,80,51,48,79,12,7,71
67,75,81,29,47,56,57,24,89,40,32,76,1,30,38,41,21,9,36,39,23,17,51,44,4,33,87,70,27,8,71,77,14,68,54,78,7,53,50,66,2,84,34,3,43,58,82,15,18,45,28,64,74,6,49,86,26,25,31,60,16,79,48,10,35,19,55,22,80,88,11,73,52,59,13,37,63,72,12,20,85
55,54,25,83,10,73,1,44,12,89,48,47,51,9,88,65,2,24,14,45,3,32,75,27,17,4,5,6,35,26,42,58,60,19,8,39,30,57,38,79,28,74,15,11,71,68,41,67,23,82,22,66,78,59,72,84,69,70,61,7,63,21,13,33,18,53,64,62,31,50,49,43,85,87,20,76,40,46,52,77,86
2,8,89,19,82,67,25,32,52,5,7,58,51,61,75,39,11,1,60,17,23,48,59,57,78,83,64,44,36,12,63,15,68,86,22,50,26,30,20,56,4,77,6,55,13,27,34,84,46,3,33,18,85,53,62,70,42,24,76,81,87,9,21,72,65,73,29,45,41,54,80,16,28,88,38,10,79,31,74,69,71
77,89,87,56,58,76,31,44,1,84,21,2,37,73,60,22,68,41,45,3,86,75,38,29,10,48,28,74,49,27,6,72,62,61,18,88,39,26,66,30,42,78,43,7,67,40,8,24,19,16,32,63,20,9,80,69,57,47,65,83,23,53,71,36,50,51,13,82,59,52,64,25,81,54,46,79,17,4,70,55,85
77,71,82,75,19,25,67,7,60,83,30,46,81,87,57,41,26,59,79,68,5,29,3,47,55,48,13,58,8,10,73,37,42,51,32,21,66,49,24,33,27,9,56,36,89,22,18,40,15,16,31,72,54,84,39,78,12,44,4,70,64,74,28,76,43,65,38,2,85,1,88,20,53,69,86,14,6,61,80,63,34
21,68,62,22,80,78,40,61,27,48,16,33,20,86,26,66,19,72,6,28,73,50,41,69,29,74,37,38,83,47,85,84,3,36,39,58,77,57,14,82,64,13,5,24,70,42,44,32,49,31,88,87,7,53,59,10,89,56,1,11,8,23,60,2,35,45,43,71,18,79,67,34,46,30,63,76,15,17,9,12,52
51,89,8,70,40,55,74,41,72,45,17,24,86,58,67,77,30,29,27,28,36,82,35,19,42,16,26,31,3,21,9,73,79,68,64,66,53,5,22,1,75,69,23,15,25,65,7,14,62,88,43,83,46,11,49,32,78,10,50,71,20,61,4,34,39,57,85,12,18,44,33,47,63,48,2,13,80,38,56,87,6
62,28,55,43,65,42,86,54,66,7,21,2,87,25,17,71,10,80,33,73,49,35,19,46,70,36,88,32,50,74,79,67,41,4,81,22,51,26,63,75,6,68,12,60,27,78,77,9,16,76,14,45,85,40,84,47,18,30,69,44,13,48,53,59,3,11,29,52,31,20,56,38,82,39,1,89,23,34,64,58,24
10,23,89,73,16,20,13,69,12,11,77,50,28,63,70,53,84,79,30,37,61,2,14,68,81,21,34,1,15,44,72,42,22,45,40,26,67,7,24,54,86,85,64,33,5,39,83,35,25,43,9,51,88,80,52,32,62,82,18,38,17,31,58,87,66,57,36,56,78,27,74,6,48,59,76,3,71,41,29,60,19
26,11,30,20,24,71,10,38,68,85,83,4,29,3,23,78,16,13,65,40,70,55,43,63,7,58,6,45,15,21,53,64,77,82,86,56,8,57,12,22,51,33,88,46,35,61,28,32,9,14,89,52,25,59,76,18,49,79,19,67,60,41,31,50,84,34,75,87,66,2,47,80,81,72,39,54,27,73,5,44,62
4,5,42,26,74,1,53,36,65,61,16,22,72,43,35,2,73,78,13,8,87,84,67,37,40,47,30,63,82,34,38,29,79,25,55,89,76,31,88,83,75,66,57,24,20,27,6,33,19,50,45,51,32,77,54,85,68,39,56,71,9,80,81,23,12,3,15,10,11,70,52,86,60,46,58,44,64,14,48,62,7
66,81,65,76,55,35,30,11,44,45,14,24,28,31,50,15,19,26,62,4,70,17,89,73,53,9,79,25,67,32,23,61,85,18,58,43,78,75,57,63,82,42,47,64,38,48,83,3,68,2,59,36,13,8,40,5,29,39,6,1,74,22,88,86,52,27,7,54,60,16,21,80,41,69,46,10,72,37,71,77,56
71,65,38,75,56,63,1,89,15,62,64,39,74,10,51,33,80,83,16,5,11,43,23,78,77,13,58,34,6,37,81,44,73,53,66,40,82,47,12,24,87,32,41,45,4,70,76,68,57,28,29,7,26,84,67,59,3,79,69,48,31,60,54,36,42,49,18,35,30,88,20,61,19,86,9,85,22,27,50,2,8
31,8,50,41,17,25,16,80,24,2,48,39,63,53,88,83,22,55,43,42,61,3,65,89,34,46,82,74,75,23,44,60,9,1,66,76,29,4,35,28,71,49,33,47,5,37,77,64,86,81,20,6,40,72,36,14,73,52,69,68,38,7,19,56,18,10,27,30,59,70,15,12,85,13,58,84,45,32,26,79,21
56,89,31,20,26,63,65,38,40,13,70,1,16,25,45,42,7,75,62,67,59,36,76,34,82,57,66,50,15,33,88,21,32,47,72,55,12,61,44,9,86,52,51,84,53,79,28,4,81,27,69,3,18,29,10,58,11,37,43,68,71,30,77,87,60,35,73,48,64,74,22,39,24,2,17,14,5,83,80,23,8
76,71,74,8,9,46,40,24,82,34,25,73,56,85,1,87,39,29,54,26,21,27,57,42,59,81,28,17,19,83,80,62,52,13,89,18,55,14,43,3,15,65,50,38,41,11,30,78,6,20,47,77,70,2,61,64,68,67,10,63,60,84,7,86,44,22,45,31,4,49,16,5,48,88,36,12,23,66,51,79,35
52,36,21,48,23,68,5,64,42,11,75,59,45,67,24,1,31,62,81,22,60,7,66,79,33,3,16,84,58,55,72,89,28,20,4,73,77,37,61,35,78,86,50,47,87,57,12,29,8,9,43,76,74,71,30,54,27,25,38,70,85,14,82,88,15,13,83,41,18,53,65,10,6,63,39,46,17,51,56,2,80
34,38,73,63,1,89,66,44,33,27,57,86,46,47,16,42,9,11,15,36,60,41,71,69,40,24,79,88,12,21,72,43,65,56,32,78,31,85,18,74,4,14,5,80,51,53,62,45,19,67,17,68,30,82,37,28,39,84,29,81,23,48,6,26,61,2,59,3,55,76,50,22,20,35,8,49,77,52,58,10,83
17,88,64,23,22,16,20,48,8,81,76,57,35,56,78,13,69,5,70,61,9,7,26,67,21,79,46,65,30,24,19,42,59,60,38,18,66,39,41,25,40,37,31,50,10,74,3,43,4,75,2,86,62,80,87,71,49,63,1,54,53,44,72,84,51,33,34,6,89,29,68,55,11,12,47,14,77,32,85,82,58
43,80,52,35,57,16,39,37,69,82,30,11,89,51,53,71,6,27,45,3,55,61,77,56,65,38,49,44,19,41,31,54,74,68,42,50,18,70,78,36,24,73,21,1,60,15,14,12,23,22,8,5,63,84,85,75,40,4,87,33,46,64,76,66,67,13,34,62,58,72,32,7,9,48,86,2,47,79,17,28,26
21,80,51,56,43,42,29,84,8,4,39,36,12,55,28,3,88,52,19,32,47,10,64,35,31,63,48,17,1,54,53,33,37,2,81,89,68,27,75,38,26,65,78,74,83,71,13,77,72,60,41,15,44,40,67,85,23,79,49,9,82,62,46,5,11,87,22,86,14,59,24,61,16,7,34,6,66,73,30,58,25
42,88,3,83,62,68,75,33,17,64,54,4,69,24,28,35,14,56,41,31,79,65,72,70,6,74,38,49,63,39,25,59,37,50,67,30,52,76,20,45,19,81,8,44,34,12,57,84,85,55,7,53,46,10,2,9,13,82,22,32,58,36,61,78,26,15,66,29,80,48,5,73,71,87,89,21,27,86,60,47,51
35,8,74,47,65,27,69,62,28,41,25,18,86,60,48,29,72,30,34,81,11,17,66,10,82,63,53,4,68,16,73,79,59,85,3,1,42,83,13,21,46,54,70,76,75,15,39,52,89,32,19,6,40,5,44,58,36,71,37,56,22,45,50,78,88,55,26,20,84,67,64,38,49,14,7,9,33,80,12,77,24
87,34,42,18,10,55,2,58,44,37,81,45,54,78,50,63,24,71,84,59,30,77,67,39,13,86,9,8,3,29,85,75,62,82,40,25,88,64,61,46,74,32,26,47,69,16,66,1,6,56,76,89,21,41,33,22,52,79,49,70,28,38,48,14,27,65,20,23,53,4,60,17,57,7,73,5,31,12,80,11,72
13,6,65,53,84,40,35,70,39,57,60,85,77,30,29,75,20,45,26,36,19,55,34,28,69,56,54,24,18,48,82,88,64,47,10,52,68,79,25,3,41,11,72,12,86,58,62,21,2,73,81,7,23,4,49,16,66,74,43,31,71,87,76,5,15,32,83,9,63,89,59,67,50,27,17,51,80,1,42,38,61
50,88,29,57,44,39,83,60,1,78,48,18,85,22,34,54,32,11,56,21,38,33,49,52,69,47,23,14,43,5,79,2,82,66,42,30,24,13,31,73,10,36,16,87,89,68,35,81,8,59,67,53,86,3,58,25,27,65,46,9,40,7,77,17,26,12,20,84,61,28,45,4,64,75,41,37,55,63,6,15,51
74,34,42,62,28,36,84,61,12,87,65,71,4,51,10,5,57,54,50,52,2,14,45,73,6,72,83,68,69,40,56,75,85,18,8,63,38,3,7,1,16,59,76,31,29,60,21,24,44,23,9,55,13,35,20,32,33,11,46,27,70,48,88,89,17,66,86,58,22,67,26,41,25,37,53,79,64,82,47,78,80
89,73,68,80,76,32,53,43,50,75,22,12,87,65,24,57,60,40,13,70,28,88,7,82,83,16,27,42,72,10,79,85,71,31,20,8,47,54,56,23,45,69,78,26,37,17,55,59,62,34,2,25,19,84,33,52,35,11,86,64,15,21,29,81,6,9,38,58,63,39,14,3,74,61,18,46,44,49,66,41,77
53,30,22,68,74,10,1,34,26,32,55,81,89,29,47,27,65,83,40,37,35,43,5,24,6,61,82,4,23,63,15,42,8,76,48,38,60,14,73,54,7,11,51,50,9,72,75,3,59,67,20,12,79,85,46,13,62,16,17,2,19,88,45,66,78,87,64,57,28,58,84,56,36,33,70,77,86,69,25,44,71
46,67,39,5,31,58,86,55,40,34,54,14,44,53,48,35,69,59,8,71,52,13,47,3,84,25,2,51,36,30,64,63,87,16,68,21,45,6,11,4,89,28,66,23,57,88,38,27,62,81,76,77,80,72,43,42,75,29,49,17,37,15,9,60,85,56,26,20,50,61,41,65,73,18,12,78,74,22,1,82,32
57,38,81,29,39,52,87,45,88,10,2,83,84,24,51,13,53,59,67,11,56,7,8,9,17,34,60,40,16,72,36,35,48,66,42,18,76,65,46,86,30,21,19,77,61,63,78,31,28,58,3,49,20,47,27,14,50,44,55,15,70,73,26,1,68,74,6,22,80,89,62,71,4,12,69,33,54,41,25,32,82
43,51,48,72,78,6,18,67,34,73,32,21,79,44,19,16,5,35,29,17,75,9,37,45,42,41,57,39,58,3,56,86,65,22,38,89,81,12,20,46,77,26,4,70,53,61,64,85,10,31,63,83,74,59,69,8,82,76,11,62,27,28,24,30,7,1,2,33,84,88,54,49,13,50,14,80,68,52,23,66,71
43,67,51,84,49,32,47,38,81,63,28,50,70,15,9,66,61,78,25,85,35,12,16,11,73,4,64,6,53,34,40,62,14,42,1,21,76,57,68,8,13,17,58,55,26,45,72,54,59,48,77,30,75,89,74,60,82,29,87,18,33,31,46,37,80,23,41,24,39,65,86,56,69,71,20,79,52,27,7,36,10
50,25,78,7,53,71,1,52,58,61,68,13,75,11,65,47,82,35,84,34,14,39,41,59,81,79,20,23,42,27,69,16,24,31,40,44,22,80,8,54,70,60,28,64,19,86,51,66,18,48,21,37,46,5,49,33,83,85,26,4,3,89,10,87,43,45,63,38,2,77,12,67,72,29,57,15,32,88,30,76,56
13,7,68,62,81,34,24,76,49,32,28,57,61,75,23,71,10,51,70,89,46,26,77,3,42,18,53,64,45,8,33,44,4,27,43,1,6,37,11,20,52,79,41,56,88,78,35,59,9,82,80,25,74,67,17,19,12,60,84,65,86,58,48,50,83,29,63,85,31,16,87,30,5,66,15,54,40,55,39,38,21
36,44,71,17,5,52,47,73,29,60,16,6,81,18,32,9,39,77,53,42,79,67,28,7,3,58,76,46,57,27,30,38,50,74,23,12,62,87,64,43,86,34,63,80,1,75,14,21,59,84,56,26,24,11,85,89,65,51,37,2,31,40,82,45,68,66,10,33,35,78,13,22,88,55,19,20,41,69,61,49,4
20,53,16,83,85,9,38,44,24,3,76,8,89,18,70,66,87,23,35,59,28,82,14,4,55,39,13,21,52,11,73,64,60,22,29,27,12,71,7,77,43,40,72,80,50,34,42,19,46,65,57,2,26,74,56,84,30,45,17,41,37,62,63,32,36,68,54,5,25,79,31,75,51,10,69,61,47,33,49,78,48
41,17,28,49,60,8,4,23,54,42,85,73,67,1,30,9,10,14,27,35,70,36,39,18,53,40,79,47,5,87,78,15,89,63,61,43,24,88,69,66,68,58,64,21,32,50,12,62,44,13,83,52,3,26,86,56,6,16,57,31,74,51,22,55,71,82,77,75,37,84,7,65,11,29,46,45,80,81,38,48,20
75,27,83,69,44,7,85,8,20,64,19,33,87,24,55,42,52,50,56,49,48,14,63,11,10,47,57,23,6,79,86,72,89,32,16,68,21,34,39,80,22,54,62,31,4,12,73,40,26,35,77,29,43,60,81,84,65,59,13,41,30,9,66,2,78,18,74,61,67,25,17,37,5,88,28,53,71,76,46,36,3
78,84,86,17,19,6,47,59,5,27,36,35,1,40,66,22,43,82,3,61,87,23,49,53,45,37,29,89,15,55,54,12,42,10,32,81,77,30,31,26,58,44,65,74,88,16,56,20,63,8,38,73,33,68,4,39,60,50,41,13,51,62,71,7,79,21,9,18,83,52,70,75,57,48,46,11,64,76,67,69,24
18,4,38,82,36,40,44,53,10,1,64,66,13,67,16,5,9,24,19,80,17,23,83,60,68,84,50,14,3,52,21,65,27,8,39,63,7,62,49,32,59,76,30,74,25,46,73,26,58,85,20,2,57,35,42,11,88,12,43,37,79,6,55,89,41,72,61,56,31,28,86,70,87,71,48,81,45,29,22,75,33
71,48,72,78,32,68,1,37,38,82,22,50,59,5,41,89,74,77,40,6,87,19,44,26,60,85,55,65,9,29,25,86,30,58,69,24,35,64,52,27,83,51,75,67,33,13,81,49,76,34,66,61,62,11,28,56,80,10,8,14,12,45,4,54,18,63,53,7,31,39,70,2,73,88,21,79,36,20,17,46,16
16,5,69,33,10,57,83,77,1,23,2,29,24,78,11,71,89,18,13,72,51,47,55,34,58,62,50,37,20,36,35,14,64,87,27,28,61,60,38,66,48,31,19,26,80,76,32,15,9,67,39,8,41,42,70,45,75,56,79,40,88,7,63,21,81,59,30,65,49,3,74,53,84,44,17,82,12,86,4,52,22
61,23,15,52,4,66,46,40,12,89,51,10,26,55,44,7,73,3,41,60,75,53,80,18,24,33,85,30,20,1,11,71,57,34,49,25,50,9,74,16,72,14,67,5,32,8,56,86,65,21,79,36,70,27,38,47,69,87,29,78,48,13,31,64,39,17,84,2,6,28,58,62,63,37,83,76,82,77,88,35,42
48,80,65,1,75,77,88,78,43,6,19,13,42,41,89,30,58,50,29,5,8,24,67,87,81,21,25,38,63,83,55,79,33,11,26,37,61,51,86,73,74,46,16,4,49,44,3,22,59,47,57,20,69,68,71,60,9,35,34,12,10,15,40,82,66,72,62,70,7,39,14,76,2,52,84,85,56,53,64,18,23
2,46,36,69,34,41,64,38,10,37,81,44,1,50,33,35,31,67,12,18,4,80,66,72,74,54,85,63,45,78,17,89,7,60,86,11,70,73,77,8,21,19,52,56,61,15,24,83,49,16,82,20,48,3,6,25,47,26,55,87,22,39,79,29,9,76,51,62,65,88,28,30,23,27,13,71,75,32,84,59,14
28,41,14,7,12,45,56,63,80,40,32,65,79,48,87,66,6,34,23,75,89,8,72,78,81,50,3,33,70,61,62,38,55,60,15,49,4,53,76,77,82,29,52,21,84,9,37,43,24,69,30,67,88,46,31,13,39,2,19,47,10,68,44,58,11,54,5,59,57,25,20,51,1,73,74,27,36,26,22,42,86
